No,지역,지역,매입자거주지,2015년,2015년,2016년,2016년,2017년,2017년,2018년,2018년,2019년,2019년,2020년,2020년,2021년,2021년,2022년,2022년,2023년,2023년,2024년,2024년
No,지역,지역,매입자거주지,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적
No,지역,지역,매입자거주지,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡
35,서울,광진구,관할시도외_기타,358,28,359,29,425,34,300,25,322,27,257,19,149,11,89,5,178,12,388,23
36,서울,동대문구,합계,"""4,832""",374,"""4,304""",340,"""4,007""",310,"""3,458""",267,"""2,613""",184,"""3,627""",268,"""1,893""",126,595,35,"""1,547""",106,"""2,468""",170
37,서울,동대문구,관할시군구내,"""2,756""",226,"""2,307""",190,"""1,916""",157,"""1,463""",119,"""1,091""",86,"""1,344""",108,606,46,190,12,512,40,872,66
38,서울,동대문구,관할시도내,"""1,423""",102,"""1,358""",102,"""1,429""",107,"""1,365""",103,"""1,000""",65,"""1,582""",114,880,59,261,15,694,45,"""1,032""",68
39,서울,동대문구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,서울,동대문구,관할시도외_기타,653,46,639,47,662,46,630,45,522,33,701,47,407,21,144,7,341,20,564,35
41,서울,중랑구,합계,"""4,298""",305,"""3,687""",276,"""3,278""",237,"""3,244""",241,"""2,310""",157,"""3,079""",213,"""1,766""",119,575,31,955,61,"""1,587""",108
42,서울,중랑구,관할시군구내,"""2,408""",179,"""1,900""",140,"""1,711""",129,"""1,591""",123,"""1,158""",87,"""1,339""",100,668,50,192,13,403,30,769,54
43,서울,중랑구,관할시도내,"""1,108""",78,"""1,282""",102,"""1,057""",76,"""1,105""",80,622,43,"""1,149""",77,769,49,282,14,319,19,530,37
44,서울,중랑구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,서울,중랑구,관할시도외_기타,782,49,505,34,510,33,548,38,530,27,591,36,329,20,101,4,233,13,288,18
46,서울,성북구,합계,"""6,847""",547,"""5,624""",461,"""5,068""",399,"""5,773""",464,"""3,606""",278,"""4,928""",382,"""2,724""",198,"""1,114""",63,"""2,013""",143,"""3,058""",227
47,서울,성북구,관할시군구내,"""3,588""",300,"""3,131""",266,"""2,687""",222,"""2,631""",226,"""1,720""",140,"""2,103""",173,"""1,013""",81,260,19,836,67,"""1,222""",97
48,서울,성북구,관할시도내,"""1,735""",135,"""1,605""",128,"""1,625""",122,"""2,156""",164,"""1,333""",97,"""1,956""",145,"""1,309""",89,741,38,801,52,"""1,201""",84
49,서울,성북구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,서울,성북구,관할시도외_기타,"""1,524""",112,888,67,756,55,986,74,553,40,869,64,402,28,113,6,376,24,635,44
51,서울,강북구,합계,"""2,765""",202,"""2,080""",155,"""1,875""",140,"""2,245""",170,"""1,201""",89,"""2,431""",181,"""1,094""",75,282,16,849,51,909,65
52,서울,강북구,관할시군구내,"""1,536""",119,"""1,162""",90,957,75,"""1,032""",83,581,45,947,76,340,27,88,6,265,21,375,30
53,서울,강북구,관할시도내,746,51,622,45,658,46,832,62,438,31,994,72,600,38,78,5,278,18,373,25
54,서울,강북구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,서울,강북구,관할시도외_기타,483,32,296,20,260,18,381,25,182,12,490,33,154,11,116,4,306,13,161,10
56,서울,도봉구,합계,"""5,383""",375,"""4,993""",348,"""4,314""",302,"""4,293""",310,"""2,767""",192,"""4,911""",342,"""2,095""",140,439,28,"""1,128""",75,"""1,616""",113
57,서울,도봉구,관할시군구내,"""3,266""",235,"""2,794""",207,"""2,248""",167,"""2,214""",169,"""1,351""",101,"""2,241""",170,837,62,184,13,524,37,849,63
58,서울,도봉구,관할시도내,"""1,457""",96,"""1,449""",94,"""1,418""",93,"""1,355""",93,905,59,"""1,769""",115,885,55,167,10,374,24,500,33
